,mean test r,Parcellation,Feature Class,ROI / Num Features,Weighting,Trait,Subject Selection
4321,0.05851661747568539,150,RCP,148,FA,Cognition,all
4322,-0.019902613933990412,150,RCP,149,FA,Cognition,all
4323,-0.0020343729764670526,150,RCP,0,NOS,Cognition,all
4324,0.08340492912172053,150,RCP,1,NOS,Cognition,all
4325,0.12549181355313166,150,RCP,2,NOS,Cognition,all
4326,0.007447256690924291,150,RCP,3,NOS,Cognition,all
4327,0.011051646336654133,150,RCP,4,NOS,Cognition,all
4328,0.016455098721937112,150,RCP,5,NOS,Cognition,all
4329,0.02712566493768209,150,RCP,6,NOS,Cognition,all
4330,-0.07713245508973966,150,RCP,7,NOS,Cognition,all
4331,0.05824233695905738,150,RCP,8,NOS,Cognition,all
4332,0.08848112775505264,150,RCP,9,NOS,Cognition,all
4333,0.04983316127858851,150,RCP,10,NOS,Cognition,all
4334,0.05751671763660549,150,RCP,11,NOS,Cognition,all
4335,0.027016395390395652,150,RCP,12,NOS,Cognition,all
4336,0.10338787046214934,150,RCP,13,NOS,Cognition,all
4337,0.1146699372171002,150,RCP,14,NOS,Cognition,all
4338,0.04808092524360041,150,RCP,15,NOS,Cognition,all
4339,0.09720593175311439,150,RCP,16,NOS,Cognition,all
4340,-0.006287277759480432,150,RCP,17,NOS,Cognition,all
4341,0.08587472204941024,150,RCP,18,NOS,Cognition,all
4342,0.0516064030862764,150,RCP,19,NOS,Cognition,all
4343,-0.020791932975141057,150,RCP,20,NOS,Cognition,all
4344,0.154286322188435,150,RCP,21,NOS,Cognition,all
4345,0.17046383235187668,150,RCP,22,NOS,Cognition,all
4346,0.03125503277556486,150,RCP,23,NOS,Cognition,all
4347,0.05507334052336449,150,RCP,24,NOS,Cognition,all
4348,0.11678689803875329,150,RCP,25,NOS,Cognition,all
4349,0.10580705259247919,150,RCP,26,NOS,Cognition,all
4350,0.16972557361183133,150,RCP,27,NOS,Cognition,all
4351,0.03743533894122018,150,RCP,28,NOS,Cognition,all
4352,0.16392943387353356,150,RCP,29,NOS,Cognition,all
4353,0.037209454542310005,150,RCP,30,NOS,Cognition,all
4354,0.014957850288874957,150,RCP,31,NOS,Cognition,all
4355,0.07733589833948944,150,RCP,32,NOS,Cognition,all
4356,0.10164788788578936,150,RCP,33,NOS,Cognition,all
4357,0.16241474654121202,150,RCP,34,NOS,Cognition,all
4358,0.07837356748651658,150,RCP,35,NOS,Cognition,all
4359,0.16305234265108748,150,RCP,36,NOS,Cognition,all
4360,0.10528324978259052,150,RCP,37,NOS,Cognition,all
4361,0.05667256118332926,150,RCP,38,NOS,Cognition,all
4362,0.01852612400470769,150,RCP,39,NOS,Cognition,all
4363,0.15216377782983823,150,RCP,40,NOS,Cognition,all
4364,0.06392119580199468,150,RCP,41,NOS,Cognition,all
4365,0.1040306343935551,150,RCP,42,NOS,Cognition,all
4366,0.25996409959956224,150,RCP,43,NOS,Cognition,all
4367,0.20050251220813042,150,RCP,44,NOS,Cognition,all
4368,0.08555794491686754,150,RCP,45,NOS,Cognition,all
4369,0.07683104906581951,150,RCP,46,NOS,Cognition,all
4370,0.17285720182772984,150,RCP,47,NOS,Cognition,all
4371,0.08769312010198449,150,RCP,48,NOS,Cognition,all
4372,0.01873059786308969,150,RCP,49,NOS,Cognition,all
4373,0.15028353866715846,150,RCP,50,NOS,Cognition,all
4374,0.07283414482007579,150,RCP,51,NOS,Cognition,all
4375,0.1033628337441218,150,RCP,52,NOS,Cognition,all
4376,0.041177140418644814,150,RCP,53,NOS,Cognition,all
4377,-0.0066999239558925925,150,RCP,54,NOS,Cognition,all
4378,0.06211491223363485,150,RCP,55,NOS,Cognition,all
4379,0.15434948570245685,150,RCP,56,NOS,Cognition,all
4380,0.03967855810970185,150,RCP,57,NOS,Cognition,all
4381,0.05833056724758224,150,RCP,58,NOS,Cognition,all
4382,0.17137915507419563,150,RCP,59,NOS,Cognition,all
4383,0.07574765009790047,150,RCP,60,NOS,Cognition,all
4384,0.09783481081892335,150,RCP,61,NOS,Cognition,all
4385,0.12323028933907822,150,RCP,62,NOS,Cognition,all
4386,0.14172103766096703,150,RCP,63,NOS,Cognition,all
4387,0.1364184328725457,150,RCP,64,NOS,Cognition,all
4388,0.05307029112475794,150,RCP,65,NOS,Cognition,all
4389,0.09346439586297098,150,RCP,66,NOS,Cognition,all
4390,0.14804416912940382,150,RCP,67,NOS,Cognition,all
4391,0.08851827696176093,150,RCP,68,NOS,Cognition,all
4392,0.13583400489145955,150,RCP,69,NOS,Cognition,all
4393,0.038248737082750124,150,RCP,70,NOS,Cognition,all
4394,0.018159987353363292,150,RCP,71,NOS,Cognition,all
4395,0.12278748552182753,150,RCP,72,NOS,Cognition,all
4396,0.014383235386069724,150,RCP,73,NOS,Cognition,all
4397,0.04352288042140856,150,RCP,74,NOS,Cognition,all
4398,0.06178995680574317,150,RCP,75,NOS,Cognition,all
4399,0.09977554988987826,150,RCP,76,NOS,Cognition,all
4400,0.09635649933191937,150,RCP,77,NOS,Cognition,all
4401,0.07148769373448348,150,RCP,78,NOS,Cognition,all
4402,0.06519520825427864,150,RCP,79,NOS,Cognition,all
4403,-0.015115059225441556,150,RCP,80,NOS,Cognition,all
4404,0.07246479240622036,150,RCP,81,NOS,Cognition,all
4405,0.11616945763350219,150,RCP,82,NOS,Cognition,all
4406,0.017987235936481792,150,RCP,83,NOS,Cognition,all
4407,0.038845015926388074,150,RCP,84,NOS,Cognition,all
4408,0.07763940732108121,150,RCP,85,NOS,Cognition,all
4409,0.06974407480149142,150,RCP,86,NOS,Cognition,all
4410,0.16217201104766296,150,RCP,87,NOS,Cognition,all
4411,0.08540042680359243,150,RCP,88,NOS,Cognition,all
4412,0.0720578034949299,150,RCP,89,NOS,Cognition,all
4413,0.0317681589259034,150,RCP,90,NOS,Cognition,all
4414,0.14095442276406397,150,RCP,91,NOS,Cognition,all
4415,0.1393291700601443,150,RCP,92,NOS,Cognition,all
4416,0.17797192008936186,150,RCP,93,NOS,Cognition,all
4417,0.08558737990226936,150,RCP,94,NOS,Cognition,all
4418,0.1751962593603869,150,RCP,95,NOS,Cognition,all
4419,0.1826440030892292,150,RCP,96,NOS,Cognition,all
4420,0.013377868284294363,150,RCP,97,NOS,Cognition,all
4421,0.019886335935705417,150,RCP,98,NOS,Cognition,all
4422,0.16362758711312128,150,RCP,99,NOS,Cognition,all
4423,0.15186660996653342,150,RCP,100,NOS,Cognition,all
4424,0.19263149254101145,150,RCP,101,NOS,Cognition,all
4425,0.08426999250470672,150,RCP,102,NOS,Cognition,all
4426,0.1294251563163596,150,RCP,103,NOS,Cognition,all
4427,0.1412971186409781,150,RCP,104,NOS,Cognition,all
4428,-0.0015310399398546504,150,RCP,105,NOS,Cognition,all
4429,-0.0032282935791110557,150,RCP,106,NOS,Cognition,all
4430,0.09181274108401594,150,RCP,107,NOS,Cognition,all
4431,0.1286904156647106,150,RCP,108,NOS,Cognition,all
4432,0.03767591411457589,150,RCP,109,NOS,Cognition,all
4433,0.18312373688559558,150,RCP,110,NOS,Cognition,all
4434,0.23453988529875272,150,RCP,111,NOS,Cognition,all
4435,0.17432333833944613,150,RCP,112,NOS,Cognition,all
4436,0.18344177008028417,150,RCP,113,NOS,Cognition,all
4437,0.08639049002079424,150,RCP,114,NOS,Cognition,all
4438,0.15479448181740646,150,RCP,115,NOS,Cognition,all
4439,0.12813317551484776,150,RCP,116,NOS,Cognition,all
4440,0.1917744850068307,150,RCP,117,NOS,Cognition,all
4441,0.17559395843777012,150,RCP,118,NOS,Cognition,all
4442,0.2006063266469052,150,RCP,119,NOS,Cognition,all
4443,0.08582850200400995,150,RCP,120,NOS,Cognition,all
4444,-0.04424264913137877,150,RCP,121,NOS,Cognition,all
4445,0.09527104645398814,150,RCP,122,NOS,Cognition,all
4446,0.1680326221933038,150,RCP,123,NOS,Cognition,all
4447,0.07904442383050814,150,RCP,124,NOS,Cognition,all
4448,0.11737677559194794,150,RCP,125,NOS,Cognition,all
4449,0.13313044871984547,150,RCP,126,NOS,Cognition,all
4450,0.13826026901017552,150,RCP,127,NOS,Cognition,all
4451,0.15108970226136692,150,RCP,128,NOS,Cognition,all
4452,0.04164209850814785,150,RCP,129,NOS,Cognition,all
4453,0.12109133628290966,150,RCP,130,NOS,Cognition,all
4454,0.15474124281275908,150,RCP,131,NOS,Cognition,all
4455,0.06487345227984986,150,RCP,132,NOS,Cognition,all
4456,0.1255504790789858,150,RCP,133,NOS,Cognition,all
4457,0.14689894684610988,150,RCP,134,NOS,Cognition,all
4458,0.22126714717959392,150,RCP,135,NOS,Cognition,all
4459,0.08577421387086137,150,RCP,136,NOS,Cognition,all
4460,0.18599729604984014,150,RCP,137,NOS,Cognition,all
4461,-0.02935080843642631,150,RCP,138,NOS,Cognition,all
4462,0.02540172094098017,150,RCP,139,NOS,Cognition,all
4463,0.09560860721373503,150,RCP,140,NOS,Cognition,all
4464,0.05044215222041831,150,RCP,141,NOS,Cognition,all
4465,-0.011513005105728885,150,RCP,142,NOS,Cognition,all
4466,0.05893705548359881,150,RCP,143,NOS,Cognition,all
4467,0.04773152833748692,150,RCP,144,NOS,Cognition,all
4468,0.0012029826538402359,150,RCP,145,NOS,Cognition,all
4469,-0.021719765765193792,150,RCP,146,NOS,Cognition,all
4470,0.17721532669058632,150,RCP,147,NOS,Cognition,all
4471,0.1176950198575363,150,RCP,148,NOS,Cognition,all
4472,0.07697758328045849,150,RCP,149,NOS,Cognition,all
4473,-0.025386380381397705,156,RCP,0,MD,Cognition,all
4474,0.026510688827024433,156,RCP,1,MD,Cognition,all
4475,-0.0036167865479001375,156,RCP,2,MD,Cognition,all
4476,-0.002205565465150536,156,RCP,3,MD,Cognition,all
4477,0.0304104423295908,156,RCP,4,MD,Cognition,all
4478,0.09127450171084202,156,RCP,5,MD,Cognition,all
4479,0.09581179673369554,156,RCP,6,MD,Cognition,all
4480,-0.0006897011865561281,156,RCP,7,MD,Cognition,all
4481,0.07384411051576936,156,RCP,8,MD,Cognition,all
4482,0.02797945356133274,156,RCP,9,MD,Cognition,all
4483,0.08053268625380852,156,RCP,10,MD,Cognition,all
4484,-0.0014020029566438714,156,RCP,11,MD,Cognition,all
4485,-0.025927297963981064,156,RCP,12,MD,Cognition,all
4486,0.08686903429040094,156,RCP,13,MD,Cognition,all
4487,-0.07186610623515131,156,RCP,14,MD,Cognition,all
4488,0.00764153747467658,156,RCP,15,MD,Cognition,all
4489,0.02092750708051153,156,RCP,16,MD,Cognition,all
4490,-0.04948161577671154,156,RCP,17,MD,Cognition,all
4491,-0.0604306038721595,156,RCP,18,MD,Cognition,all
4492,0.037335619321786265,156,RCP,19,MD,Cognition,all
4493,-0.012754475418407909,156,RCP,20,MD,Cognition,all
4494,0.017727116028540824,156,RCP,21,MD,Cognition,all
4495,-0.004446384757164155,156,RCP,22,MD,Cognition,all
4496,-0.02835802789039502,156,RCP,23,MD,Cognition,all
4497,-0.032488787753909835,156,RCP,24,MD,Cognition,all
4498,0.020073318636221617,156,RCP,25,MD,Cognition,all
4499,0.025204580948590315,156,RCP,26,MD,Cognition,all
4500,0.10261333231944597,156,RCP,27,MD,Cognition,all
4501,-0.04718912719510251,156,RCP,28,MD,Cognition,all
4502,0.023110720202101698,156,RCP,29,MD,Cognition,all
4503,0.06680641362457977,156,RCP,30,MD,Cognition,all
4504,-0.040028008051339194,156,RCP,31,MD,Cognition,all
4505,-0.02055570889196323,156,RCP,32,MD,Cognition,all
4506,-0.004660987351214253,156,RCP,33,MD,Cognition,all
4507,0.04395261669027686,156,RCP,34,MD,Cognition,all
4508,-0.06547922879897553,156,RCP,35,MD,Cognition,all
4509,0.04880482592922758,156,RCP,36,MD,Cognition,all
4510,-0.06279604763240573,156,RCP,37,MD,Cognition,all
4511,-0.0268384275591006,156,RCP,38,MD,Cognition,all
4512,0.015383962515945654,156,RCP,39,MD,Cognition,all
4513,0.030611008258391435,156,RCP,40,MD,Cognition,all
4514,0.12553556881285086,156,RCP,41,MD,Cognition,all
4515,0.06224706809493106,156,RCP,42,MD,Cognition,all
4516,0.14740433120061872,156,RCP,43,MD,Cognition,all
4517,-0.02330868251938451,156,RCP,44,MD,Cognition,all
4518,-0.0034195620822152807,156,RCP,45,MD,Cognition,all
4519,-0.022733670894266284,156,RCP,46,MD,Cognition,all
4520,-0.05152242028200831,156,RCP,47,MD,Cognition,all
4521,0.05753990105878271,156,RCP,48,MD,Cognition,all
4522,-0.027824227748173534,156,RCP,49,MD,Cognition,all
4523,-0.007412212083164843,156,RCP,50,MD,Cognition,all
4524,0.04962347133942803,156,RCP,51,MD,Cognition,all
4525,0.039057034060794145,156,RCP,52,MD,Cognition,all
4526,0.024144890502992254,156,RCP,53,MD,Cognition,all
4527,0.01803649876414878,156,RCP,54,MD,Cognition,all
4528,0.019288796265897,156,RCP,55,MD,Cognition,all
4529,0.006923582291283144,156,RCP,56,MD,Cognition,all
4530,0.007049883392910815,156,RCP,57,MD,Cognition,all
4531,0.0058648778478121765,156,RCP,58,MD,Cognition,all
4532,-0.022689423779909387,156,RCP,59,MD,Cognition,all
4533,0.015418749139007513,156,RCP,60,MD,Cognition,all
4534,-0.04717791013096938,156,RCP,61,MD,Cognition,all
4535,0.054718493707602435,156,RCP,62,MD,Cognition,all
4536,-0.010197503306262375,156,RCP,63,MD,Cognition,all
4537,0.05445005599095723,156,RCP,64,MD,Cognition,all
4538,-0.005733623308577715,156,RCP,65,MD,Cognition,all
4539,0.08207812028525113,156,RCP,66,MD,Cognition,all
4540,0.06978105170102909,156,RCP,67,MD,Cognition,all
4541,0.04139583776415067,156,RCP,68,MD,Cognition,all
4542,0.015263651513683068,156,RCP,69,MD,Cognition,all
4543,0.19420845844121926,156,RCP,70,MD,Cognition,all
4544,-0.04058322279031323,156,RCP,71,MD,Cognition,all
4545,-0.08732269245028014,156,RCP,72,MD,Cognition,all
4546,0.06500152407849118,156,RCP,73,MD,Cognition,all
4547,0.010019698188692963,156,RCP,74,MD,Cognition,all
4548,-0.0217395682367053,156,RCP,75,MD,Cognition,all
4549,0.10194143469765632,156,RCP,76,MD,Cognition,all
4550,0.01495345787974113,156,RCP,77,MD,Cognition,all
4551,0.11761150752634024,156,RCP,78,MD,Cognition,all
4552,-0.0438248588318002,156,RCP,79,MD,Cognition,all
4553,0.008774671276061203,156,RCP,80,MD,Cognition,all
4554,-0.08724082028074585,156,RCP,81,MD,Cognition,all
4555,0.038130021480821855,156,RCP,82,MD,Cognition,all
4556,0.07368242595933064,156,RCP,83,MD,Cognition,all
4557,0.013602882173652752,156,RCP,84,MD,Cognition,all
4558,-0.01660378298722341,156,RCP,85,MD,Cognition,all
4559,-0.001870806756477305,156,RCP,86,MD,Cognition,all
4560,0.028799935592615913,156,RCP,87,MD,Cognition,all
4561,0.004653833739431943,156,RCP,88,MD,Cognition,all
4562,0.07002906077835674,156,RCP,89,MD,Cognition,all
4563,0.10461019184003867,156,RCP,90,MD,Cognition,all
4564,-0.0028738956378400408,156,RCP,91,MD,Cognition,all
4565,-0.002541046206627104,156,RCP,92,MD,Cognition,all
4566,0.04419178406567213,156,RCP,93,MD,Cognition,all
4567,-0.03783756841658453,156,RCP,94,MD,Cognition,all
4568,0.1657860384430731,156,RCP,95,MD,Cognition,all
4569,0.11163851370685536,156,RCP,96,MD,Cognition,all
4570,0.0885851246476654,156,RCP,97,MD,Cognition,all
4571,0.028753073620830544,156,RCP,98,MD,Cognition,all
4572,0.10070966253157992,156,RCP,99,MD,Cognition,all
4573,0.06120627484593433,156,RCP,100,MD,Cognition,all
4574,-0.0028174187513014563,156,RCP,101,MD,Cognition,all
4575,0.00972530482739658,156,RCP,102,MD,Cognition,all
4576,0.027257233022049642,156,RCP,103,MD,Cognition,all
4577,-0.06097532919997291,156,RCP,104,MD,Cognition,all
4578,-0.05226025097574513,156,RCP,105,MD,Cognition,all
4579,-0.03359312705109038,156,RCP,106,MD,Cognition,all
4580,0.09799114590451445,156,RCP,107,MD,Cognition,all
4581,0.014000829590016174,156,RCP,108,MD,Cognition,all
4582,0.14588462096490157,156,RCP,109,MD,Cognition,all
4583,0.05694117417848976,156,RCP,110,MD,Cognition,all
4584,-0.023660786736705054,156,RCP,111,MD,Cognition,all
4585,0.07546973263623542,156,RCP,112,MD,Cognition,all
4586,0.037604899134668156,156,RCP,113,MD,Cognition,all
4587,-0.008257427269009281,156,RCP,114,MD,Cognition,all
4588,0.045649173531339036,156,RCP,115,MD,Cognition,all
4589,-0.04462659858321583,156,RCP,116,MD,Cognition,all
4590,-0.026599581183638282,156,RCP,117,MD,Cognition,all
4591,0.169720798263562,156,RCP,118,MD,Cognition,all
4592,0.06190694957477455,156,RCP,119,MD,Cognition,all
4593,0.05456814407970796,156,RCP,120,MD,Cognition,all
4594,0.025687546581188023,156,RCP,121,MD,Cognition,all
4595,0.01652326900886003,156,RCP,122,MD,Cognition,all
4596,0.0075001607983647255,156,RCP,123,MD,Cognition,all
4597,0.0070529326807892735,156,RCP,124,MD,Cognition,all
4598,0.11302028842669203,156,RCP,125,MD,Cognition,all
4599,0.06839708842532827,156,RCP,126,MD,Cognition,all
4600,-0.020816455823653376,156,RCP,127,MD,Cognition,all
4601,0.023844202193167803,156,RCP,128,MD,Cognition,all
4602,-0.06978855422591498,156,RCP,129,MD,Cognition,all
4603,0.14045824235491233,156,RCP,130,MD,Cognition,all
4604,0.08209137217861397,156,RCP,131,MD,Cognition,all
4605,0.00012338815868893,156,RCP,132,MD,Cognition,all
4606,-0.0019515303975844933,156,RCP,133,MD,Cognition,all
4607,-0.04478158167164126,156,RCP,134,MD,Cognition,all
4608,0.011842168066595491,156,RCP,135,MD,Cognition,all
4609,-0.032459533803225395,156,RCP,136,MD,Cognition,all
4610,0.011516356041023993,156,RCP,137,MD,Cognition,all
4611,0.0675710062620354,156,RCP,138,MD,Cognition,all
4612,0.04429962658408917,156,RCP,139,MD,Cognition,all
4613,-0.027726786794594095,156,RCP,140,MD,Cognition,all
4614,0.026317422460473087,156,RCP,141,MD,Cognition,all
4615,-0.054526899570957986,156,RCP,142,MD,Cognition,all
4616,0.11674753919261593,156,RCP,143,MD,Cognition,all
4617,0.042996113462756884,156,RCP,144,MD,Cognition,all
4618,0.08330556346708766,156,RCP,145,MD,Cognition,all
4619,0.07567976924605087,156,RCP,146,MD,Cognition,all
4620,0.06272643149476533,156,RCP,147,MD,Cognition,all
4621,0.04023063288969598,156,RCP,148,MD,Cognition,all
4622,-0.005765536860216802,156,RCP,149,MD,Cognition,all
4623,-0.011598948364037747,156,RCP,150,MD,Cognition,all
4624,0.14655510637313907,156,RCP,151,MD,Cognition,all
4625,0.05173042779333691,156,RCP,152,MD,Cognition,all
4626,0.021226283113294168,156,RCP,153,MD,Cognition,all
4627,0.10653295019757468,156,RCP,154,MD,Cognition,all
4628,0.03972123298190956,156,RCP,155,MD,Cognition,all
4629,-0.0049290800231847785,156,RCP,0,FA,Cognition,all
4630,0.007679496605981266,156,RCP,1,FA,Cognition,all
4631,-2.9762803769518876e-05,156,RCP,2,FA,Cognition,all
4632,0.0036860499402714977,156,RCP,3,FA,Cognition,all
4633,0.02287275390532094,156,RCP,4,FA,Cognition,all
4634,0.07055315164983958,156,RCP,5,FA,Cognition,all
4635,0.09144921560708451,156,RCP,6,FA,Cognition,all
4636,0.017907306549140304,156,RCP,7,FA,Cognition,all
4637,0.0916597285928252,156,RCP,8,FA,Cognition,all
4638,0.053646958857308115,156,RCP,9,FA,Cognition,all
4639,0.12071485254498736,156,RCP,10,FA,Cognition,all
4640,0.024380761572683766,156,RCP,11,FA,Cognition,all
4641,-0.01844338698137158,156,RCP,12,FA,Cognition,all
4642,0.10535609126197977,156,RCP,13,FA,Cognition,all
4643,0.01826617980986213,156,RCP,14,FA,Cognition,all
4644,0.00848056515729815,156,RCP,15,FA,Cognition,all
4645,0.020210367070460027,156,RCP,16,FA,Cognition,all
4646,0.023683072090910074,156,RCP,17,FA,Cognition,all
4647,-0.0627318707364683,156,RCP,18,FA,Cognition,all
4648,0.04262428357865585,156,RCP,19,FA,Cognition,all
4649,-0.03169786753800451,156,RCP,20,FA,Cognition,all
4650,0.036592402405343866,156,RCP,21,FA,Cognition,all
4651,0.05716084623548203,156,RCP,22,FA,Cognition,all
4652,-0.07169086335582815,156,RCP,23,FA,Cognition,all
4653,0.008228749525608044,156,RCP,24,FA,Cognition,all
4654,-0.04106760170463986,156,RCP,25,FA,Cognition,all
4655,0.09838684689761251,156,RCP,26,FA,Cognition,all
4656,0.11397913287013249,156,RCP,27,FA,Cognition,all
4657,-0.02627208918274385,156,RCP,28,FA,Cognition,all
4658,0.019695357218224515,156,RCP,29,FA,Cognition,all
4659,0.07673453459095265,156,RCP,30,FA,Cognition,all
4660,-0.006363279305992539,156,RCP,31,FA,Cognition,all
4661,0.0017738372237245572,156,RCP,32,FA,Cognition,all
4662,-0.015137459789219512,156,RCP,33,FA,Cognition,all
4663,0.07835701838044629,156,RCP,34,FA,Cognition,all
4664,-0.05400382452097155,156,RCP,35,FA,Cognition,all
4665,0.06064170131305028,156,RCP,36,FA,Cognition,all
4666,-0.015165825062907968,156,RCP,37,FA,Cognition,all
4667,0.006688189928776355,156,RCP,38,FA,Cognition,all
4668,0.03576104656491192,156,RCP,39,FA,Cognition,all
4669,0.08008574945679087,156,RCP,40,FA,Cognition,all
4670,0.15502067407115477,156,RCP,41,FA,Cognition,all
4671,0.1161926774052336,156,RCP,42,FA,Cognition,all
4672,0.1432242879156972,156,RCP,43,FA,Cognition,all
4673,0.0397500844402999,156,RCP,44,FA,Cognition,all
4674,0.0712793229849207,156,RCP,45,FA,Cognition,all
4675,0.0003629904370129271,156,RCP,46,FA,Cognition,all
4676,-0.04925090152039765,156,RCP,47,FA,Cognition,all
4677,0.07657847248096876,156,RCP,48,FA,Cognition,all
4678,-0.003943590766469463,156,RCP,49,FA,Cognition,all
4679,0.04132821192215225,156,RCP,50,FA,Cognition,all
4680,0.10997793519169287,156,RCP,51,FA,Cognition,all
4681,0.053069104397577664,156,RCP,52,FA,Cognition,all
4682,0.10530508124588842,156,RCP,53,FA,Cognition,all
4683,0.03506560160863314,156,RCP,54,FA,Cognition,all
4684,0.05223041315928752,156,RCP,55,FA,Cognition,all
4685,0.044871241950399855,156,RCP,56,FA,Cognition,all
4686,0.0636558350048357,156,RCP,57,FA,Cognition,all
4687,0.020010481043520587,156,RCP,58,FA,Cognition,all
4688,0.005100564878555057,156,RCP,59,FA,Cognition,all
4689,0.030176245551031683,156,RCP,60,FA,Cognition,all
4690,0.022546946965235907,156,RCP,61,FA,Cognition,all
4691,0.06673768196521238,156,RCP,62,FA,Cognition,all
4692,-0.039755605148719717,156,RCP,63,FA,Cognition,all
4693,0.026025239473970285,156,RCP,64,FA,Cognition,all
4694,0.04658909776281038,156,RCP,65,FA,Cognition,all
4695,0.07020263404216527,156,RCP,66,FA,Cognition,all
4696,0.0751133639840072,156,RCP,67,FA,Cognition,all
4697,0.00911110254352905,156,RCP,68,FA,Cognition,all
4698,0.03238839239851286,156,RCP,69,FA,Cognition,all
4699,0.2292382628544181,156,RCP,70,FA,Cognition,all
4700,0.007249514425635584,156,RCP,71,FA,Cognition,all
4701,0.09496496784410852,156,RCP,72,FA,Cognition,all
4702,0.09532519335434742,156,RCP,73,FA,Cognition,all
4703,0.09357985998300115,156,RCP,74,FA,Cognition,all
4704,0.065937437824831,156,RCP,75,FA,Cognition,all
4705,0.08926618705145258,156,RCP,76,FA,Cognition,all
4706,0.0034140430402230426,156,RCP,77,FA,Cognition,all
4707,0.11450971258094146,156,RCP,78,FA,Cognition,all
4708,-0.034864754127804466,156,RCP,79,FA,Cognition,all
4709,0.011435843195328732,156,RCP,80,FA,Cognition,all
4710,-0.020659439251784387,156,RCP,81,FA,Cognition,all
4711,0.03612130065681966,156,RCP,82,FA,Cognition,all
4712,0.10432581763542112,156,RCP,83,FA,Cognition,all
4713,0.03081235545469807,156,RCP,84,FA,Cognition,all
4714,0.09409457693190021,156,RCP,85,FA,Cognition,all
4715,0.07603202382561297,156,RCP,86,FA,Cognition,all
4716,0.04979798832341532,156,RCP,87,FA,Cognition,all
4717,0.0730651895640876,156,RCP,88,FA,Cognition,all
4718,0.0858472460755451,156,RCP,89,FA,Cognition,all
4719,0.1339423982512515,156,RCP,90,FA,Cognition,all
4720,-0.004230758736734137,156,RCP,91,FA,Cognition,all
4721,0.030815507529926556,156,RCP,92,FA,Cognition,all
4722,0.029511987690888645,156,RCP,93,FA,Cognition,all
4723,0.007359926565675857,156,RCP,94,FA,Cognition,all
4724,0.16614521168495916,156,RCP,95,FA,Cognition,all
4725,0.09978287960609024,156,RCP,96,FA,Cognition,all
4726,0.08551798779783093,156,RCP,97,FA,Cognition,all
4727,0.024301366880152678,156,RCP,98,FA,Cognition,all
4728,0.09605764697686742,156,RCP,99,FA,Cognition,all
4729,0.07746939862031758,156,RCP,100,FA,Cognition,all
4730,0.03173283480696098,156,RCP,101,FA,Cognition,all
4731,0.025140755226982822,156,RCP,102,FA,Cognition,all
4732,0.02903365367201473,156,RCP,103,FA,Cognition,all
4733,-0.0859237831549456,156,RCP,104,FA,Cognition,all
4734,-0.04227954396983098,156,RCP,105,FA,Cognition,all
4735,-0.014741593069184909,156,RCP,106,FA,Cognition,all
4736,0.018772966130920287,156,RCP,107,FA,Cognition,all
4737,0.016533111505279117,156,RCP,108,FA,Cognition,all
4738,0.09722227905801403,156,RCP,109,FA,Cognition,all
4739,0.06476365144381294,156,RCP,110,FA,Cognition,all
4740,-0.0009763432325593152,156,RCP,111,FA,Cognition,all
4741,0.11459247003970209,156,RCP,112,FA,Cognition,all
4742,0.1248317238778383,156,RCP,113,FA,Cognition,all
4743,0.0172571956037181,156,RCP,114,FA,Cognition,all
4744,0.06193522717398087,156,RCP,115,FA,Cognition,all
4745,-0.06514053210290195,156,RCP,116,FA,Cognition,all
4746,-0.012818361391267326,156,RCP,117,FA,Cognition,all
4747,0.10304790333642969,156,RCP,118,FA,Cognition,all
4748,0.11324336299934892,156,RCP,119,FA,Cognition,all
4749,0.05791533804099263,156,RCP,120,FA,Cognition,all
4750,0.07611658715218232,156,RCP,121,FA,Cognition,all
4751,0.04854090923301827,156,RCP,122,FA,Cognition,all
4752,0.01129167316401073,156,RCP,123,FA,Cognition,all
4753,0.07285735537264451,156,RCP,124,FA,Cognition,all
4754,0.10611515452752669,156,RCP,125,FA,Cognition,all
4755,0.05311249402653824,156,RCP,126,FA,Cognition,all
4756,-0.0179713208549306,156,RCP,127,FA,Cognition,all
4757,0.03188795587134744,156,RCP,128,FA,Cognition,all
4758,0.03656196968639942,156,RCP,129,FA,Cognition,all
4759,0.15705813357082637,156,RCP,130,FA,Cognition,all
4760,0.0798690696945557,156,RCP,131,FA,Cognition,all
4761,0.00013744371398314738,156,RCP,132,FA,Cognition,all
4762,0.04711042181327451,156,RCP,133,FA,Cognition,all
4763,0.03466479357945635,156,RCP,134,FA,Cognition,all
4764,0.027735563003933154,156,RCP,135,FA,Cognition,all
4765,0.03107536930083107,156,RCP,136,FA,Cognition,all
4766,0.025805160050617795,156,RCP,137,FA,Cognition,all
4767,0.040892597386260485,156,RCP,138,FA,Cognition,all
4768,0.06477726872868574,156,RCP,139,FA,Cognition,all
4769,-0.0216168660879257,156,RCP,140,FA,Cognition,all
4770,-0.004946123523968877,156,RCP,141,FA,Cognition,all
4771,-0.016562741012960826,156,RCP,142,FA,Cognition,all
4772,0.15205497432011297,156,RCP,143,FA,Cognition,all
4773,0.08345876546417892,156,RCP,144,FA,Cognition,all
4774,0.1252109537854939,156,RCP,145,FA,Cognition,all
4775,0.07745529952066876,156,RCP,146,FA,Cognition,all
4776,0.05755643322527432,156,RCP,147,FA,Cognition,all
